,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1541,0,0,1,0,71,0,1,0,2,2,2,2,2,2,1,0,0,66.8,4689.15
1542,1,0,0,0,26,1,0,1,0,2,2,2,0,0,1,1,2,85.2,2184.6
1543,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,18.95,130.55
1544,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,1,1,105.75,7629.85
1545,1,0,0,0,4,1,2,2,1,1,1,1,1,1,0,0,3,25.25,101.9
1546,0,1,1,0,62,1,2,1,2,0,2,0,2,2,1,1,2,104.85,6312.9
1547,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.1,1372.45
1548,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.8,1212.25
1549,1,1,0,0,69,1,2,0,2,0,2,2,0,2,2,0,1,74.1,5031.0
1550,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,118.75,8672.45
1551,0,0,1,0,26,1,0,1,0,0,0,2,0,2,0,0,1,85.9,2196.45
1552,0,0,1,0,33,1,2,1,0,0,2,2,0,2,0,1,1,95.0,3008.15
1553,0,1,0,0,57,1,2,1,2,0,2,2,0,2,2,0,1,101.3,5779.6
1554,0,0,1,1,21,1,0,1,0,2,2,2,2,2,0,1,2,102.8,2110.15
1555,1,0,1,1,56,1,2,1,2,2,2,2,2,2,2,0,3,115.85,6567.9
1556,1,0,1,0,3,0,1,0,2,0,0,2,0,0,0,0,3,35.1,101.1
1557,0,0,1,1,11,1,2,2,1,1,1,1,1,1,2,0,3,25.0,300.7
1558,1,0,1,1,25,1,2,0,0,0,0,2,0,0,1,1,3,55.1,1466.1
1559,1,0,1,0,72,1,2,1,2,2,2,2,2,2,1,1,0,117.8,8684.8
1560,0,0,0,1,65,0,1,0,0,2,0,2,2,0,2,0,3,45.25,2933.95
1561,0,1,0,0,54,1,2,1,0,2,0,0,0,0,0,1,2,79.5,4370.25
1562,1,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.25,144.35
1563,1,0,1,0,21,1,0,0,0,0,0,0,2,0,0,0,0,54.6,1125.2
1564,1,0,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,94.7,740.3
1565,1,0,0,0,22,1,2,0,2,2,2,0,0,0,0,0,3,65.05,1427.55
1566,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,19.45
1567,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,0,18.75,53.15
1568,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.55,166.3
1569,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,70.0,70.0
1570,1,0,1,1,65,1,0,0,2,0,0,2,2,2,2,1,0,74.8,4820.15
1571,1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,108.95,7875.0
1572,0,0,0,0,15,1,0,1,2,0,0,0,2,0,0,0,2,86.2,1270.2
1573,0,0,1,1,42,1,0,2,1,1,1,1,1,1,1,1,2,19.05,761.85
1574,0,0,0,0,32,1,2,0,2,0,0,0,2,2,1,0,3,74.75,2282.95
1575,0,0,1,1,22,1,2,1,0,0,0,0,0,0,0,1,0,75.8,1615.1
1576,0,0,1,1,65,1,2,1,2,0,2,0,2,2,2,1,1,104.3,6725.3
1577,0,0,1,1,70,1,2,0,2,2,2,2,2,2,2,1,0,89.0,6293.2
1578,0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.9,321.75
1579,0,0,1,1,67,0,1,0,2,2,0,0,0,0,2,0,0,36.15,2434.45
1580,0,0,0,1,2,1,0,0,2,0,0,0,0,2,0,1,1,61.2,125.95
1581,1,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,3,20.45,1042.65
1582,0,0,0,0,25,1,2,1,0,2,0,0,2,2,0,1,2,100.25,2387.75
1583,1,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,3,44.0,659.35
1584,1,0,1,1,26,1,0,0,0,0,2,0,0,0,1,0,3,50.35,1285.8
1585,0,0,0,1,2,1,2,1,0,0,0,0,2,2,0,1,0,94.2,193.8
1586,0,0,1,0,72,1,2,0,2,2,0,2,2,2,2,1,0,86.4,6058.95
1587,0,1,0,0,72,1,2,1,2,2,2,2,0,2,2,1,0,107.4,7748.75
1588,1,0,1,0,22,1,0,1,0,0,2,0,2,2,0,1,1,94.7,1914.9
1589,0,0,0,0,59,1,0,1,0,0,2,0,2,2,2,0,2,95.8,5655.45
1590,0,0,1,0,49,1,2,1,2,2,2,2,0,2,2,0,1,106.65,5174.35
1591,1,1,1,0,24,1,2,1,2,0,0,0,0,0,0,1,2,78.85,1772.25
1592,1,0,0,1,49,1,2,1,2,2,2,0,2,2,1,1,1,109.2,5290.45
1593,0,1,0,0,56,1,2,1,2,2,0,0,0,2,0,1,2,96.85,5219.65
1594,0,0,1,1,6,0,1,0,0,2,2,2,0,0,2,0,3,40.55,217.5
1595,0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,1,3,20.0,416.45
1596,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25
1597,0,0,0,0,60,1,0,0,0,2,2,2,2,0,1,1,1,70.15,4224.7
1598,1,1,0,0,31,1,2,1,0,0,2,2,2,0,0,1,0,96.6,2877.95
1599,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1397.3
1600,1,0,1,0,12,1,0,1,2,2,2,0,0,0,0,1,2,84.6,959.9
1601,0,0,1,1,56,1,2,0,2,2,2,2,2,0,2,0,1,81.25,4620.4
1602,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,3,104.1,541.9
1603,1,1,1,0,24,0,1,0,2,0,0,0,0,2,0,0,0,39.1,971.3
1604,0,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.45,3414.65
1605,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,76.5,162.45
1606,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,0,20.6,754.0
1607,1,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,0,25.25,1728.2
1608,1,0,0,0,31,1,0,0,2,2,2,2,2,0,0,1,0,72.45,2156.25
1609,0,0,0,0,56,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1051.9
1610,1,0,1,1,66,1,0,0,2,2,2,2,2,0,1,1,2,75.1,5013.0
1611,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.0,1738.9
1612,1,1,0,0,34,1,0,1,0,0,0,0,0,0,0,0,1,69.15,2275.1
1613,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.7,94.45
1614,1,0,0,0,44,0,1,0,0,2,2,0,2,2,1,1,3,53.95,2375.4
1615,1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.5,1050.5
1616,1,0,0,0,18,1,2,1,0,2,0,0,0,0,0,1,2,80.65,1451.9
1617,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.35,46.35
1618,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,0,20.8,1021.8
1619,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8289.2
1620,0,0,0,0,28,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1517.5
1621,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1331.05
1622,1,0,0,0,67,1,0,2,1,1,1,1,1,1,1,1,3,19.45,1195.95
1623,0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.3,20.3
1624,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,46.0,193.6
1625,0,0,0,1,46,1,0,1,0,2,2,0,2,2,0,1,2,99.8,4391.25
1626,1,0,0,0,38,1,0,1,0,0,0,0,0,0,1,1,0,70.45,2597.6
1627,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9
1628,1,0,0,1,53,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1052.35
1629,1,0,1,0,56,0,1,0,0,0,2,2,2,2,1,1,0,54.05,2959.8
1630,1,0,0,0,22,1,2,1,0,0,0,0,0,2,0,0,2,83.05,1799.3
1631,0,1,0,0,8,1,2,1,0,2,2,0,2,2,0,1,2,105.5,829.55
1632,0,0,0,0,39,0,1,0,0,2,2,2,0,0,0,0,0,41.1,1597.05
1633,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.0,524.35
1634,1,0,1,0,54,1,0,0,2,2,0,0,2,2,2,1,0,74.55,4191.45
1635,1,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,104.25,6812.95
1636,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,69.8
1637,0,0,0,0,24,1,0,1,2,0,0,0,2,2,0,1,2,94.6,2283.15
1638,0,0,0,0,53,1,0,1,0,2,2,2,0,2,1,1,1,94.45,5042.75
1639,1,0,1,1,13,0,1,0,2,2,0,2,0,0,2,0,3,40.55,590.35
1640,0,1,1,0,48,1,0,0,0,2,0,0,0,2,1,1,0,58.95,2789.7
1641,1,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1123.15
1642,1,0,1,0,71,1,2,1,0,2,2,2,2,2,1,1,0,113.15,7953.25
1643,0,0,0,0,16,1,2,0,0,0,0,0,0,2,0,1,0,63.05,1067.05
1644,1,0,0,0,16,1,2,1,0,2,0,0,0,0,0,1,3,80.55,1248.9
1645,1,0,0,1,48,1,2,0,2,2,2,0,0,0,1,1,0,64.4,3035.35
1646,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,0,84.9,6065.3
1647,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,19.3,144.95
1648,0,0,0,0,38,1,0,1,2,2,2,0,0,0,0,1,1,83.9,3233.6
1649,1,0,0,0,10,1,0,1,2,2,2,0,2,2,0,1,2,104.4,1081.45
1650,0,0,0,0,30,1,0,0,2,2,2,2,2,0,1,0,1,74.65,2308.6
1651,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1067.65
1652,1,1,0,0,8,0,1,0,0,0,2,0,0,0,0,1,2,29.4,221.9
1653,1,1,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,84.35,1745.2
1654,1,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,3,49.7,1167.8
1655,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,74.7
1656,0,0,0,0,33,1,2,1,0,2,2,0,2,2,0,0,2,107.55,3645.5
1657,0,1,0,0,28,1,2,1,0,2,2,0,2,2,0,1,2,106.15,3152.5
1658,1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.85,4307.1
1659,0,0,1,1,72,1,2,0,2,2,0,2,2,0,2,0,3,74.55,5430.65
1660,0,0,1,1,22,0,1,0,0,2,0,0,2,0,0,0,2,39.2,849.9
1661,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.6,299.4
1662,1,0,1,0,70,0,1,0,2,0,2,2,0,0,2,1,1,39.15,2692.75
1663,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1389.6
1664,0,0,1,1,61,1,2,0,2,2,0,0,0,0,0,0,2,59.8,3641.5
1665,0,0,0,0,52,1,0,0,2,0,0,0,0,0,0,1,0,49.75,2535.55
1666,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,35.75,35.75
1667,1,0,1,0,64,1,2,1,2,0,2,2,2,2,1,1,3,108.5,6880.85
1668,0,1,0,0,45,1,2,1,2,2,0,2,2,0,0,1,2,97.05,4385.05
1669,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.8,58.15
1670,1,0,1,1,4,1,2,0,0,0,0,0,0,0,0,1,2,50.9,225.6
1671,0,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,1,84.4,5969.3
1672,1,0,1,1,10,1,2,2,1,1,1,1,1,1,0,1,3,24.4,253.9
1673,1,0,1,1,20,1,0,2,1,1,1,1,1,1,2,0,3,20.05,400.0
1674,0,0,1,0,4,1,2,1,0,2,0,0,2,0,0,1,2,91.65,365.4
1675,1,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,2,20.4,251.65
1676,1,0,1,0,18,1,0,0,0,0,0,0,0,0,0,1,0,44.35,768.05
1677,0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,2,63.6,155.65
1678,0,1,1,1,68,0,1,0,0,2,2,0,2,2,2,1,2,53.0,3656.25
1679,0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,1,3,19.55,389.25
1680,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.05,1873.7
1681,1,1,1,0,13,1,2,1,2,2,0,0,0,2,0,0,1,93.8,1261.0
1682,1,0,0,0,3,0,1,0,0,2,0,2,0,0,0,1,3,36.85,108.7
1683,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,103.75,7346.2
1684,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.1,44.1
1685,0,1,1,0,22,1,2,2,1,1,1,1,1,1,1,0,0,25.6,548.8
1686,0,0,1,0,26,1,0,2,1,1,1,1,1,1,1,0,3,19.2,459.6
1687,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,65.65,4664.5
1688,1,0,0,0,19,1,0,0,0,0,2,2,0,0,0,1,1,55.0,1046.5
1689,0,0,1,0,39,1,0,1,2,0,2,2,2,2,1,1,1,104.7,4134.85
1690,0,0,0,0,15,1,2,0,2,0,0,0,0,0,0,1,3,55.7,899.8
1691,0,1,1,0,43,1,2,1,2,2,0,0,2,0,0,1,2,94.5,4156.8
1692,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,19.85,108.05
1693,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1379.8
1694,1,0,1,1,6,1,0,1,0,0,0,0,0,0,0,1,2,69.8,377.85
1695,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.4,19.4
1696,0,1,1,0,16,1,2,1,0,0,0,0,0,2,0,1,1,85.35,1375.15
1697,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,3,79.65,152.7
1698,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.3,185.2
1699,1,0,1,0,22,1,0,1,2,2,0,2,2,2,0,1,2,104.6,2180.55
1700,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,1,1,73.15,2730.85
1701,0,1,1,0,54,1,0,1,0,0,2,2,2,2,1,1,2,99.1,5437.1
1702,0,0,1,1,16,1,2,1,0,2,0,0,0,0,0,1,1,79.95,1267.95
1703,0,0,0,0,30,1,0,0,2,0,0,0,0,0,0,1,3,48.8,1536.75
1704,0,1,1,1,55,1,2,0,2,0,2,2,2,0,1,0,2,76.25,4154.55
1705,1,0,0,0,21,1,2,1,0,2,0,0,0,0,0,1,2,82.35,1852.85
1706,1,1,0,0,33,1,2,2,1,1,1,1,1,1,1,1,0,24.9,847.8
1707,0,0,1,1,30,1,0,0,2,0,0,2,0,2,0,0,0,66.3,1923.5
1708,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,75.35,338.1
1709,1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,104.45,2184.85
1710,0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45,1031.4
1711,0,0,0,1,49,1,0,2,1,1,1,1,1,1,1,0,1,19.45,921.3
1712,0,0,1,1,42,1,0,1,0,0,2,0,2,2,0,1,2,92.15,3875.4
1713,0,0,1,1,33,1,0,1,0,0,2,0,2,2,1,1,2,93.8,3124.5
1714,0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,19.85,144.15
1715,1,0,1,0,67,1,2,1,0,2,2,0,0,2,2,1,2,93.15,6368.2
1716,1,0,1,1,53,1,0,0,2,2,0,2,2,0,2,1,3,69.7,3729.6
1717,1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,19.8,350.1
1718,0,0,1,1,40,1,0,0,2,2,0,2,0,2,0,1,3,71.35,2847.2
1719,0,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.75,452.35
1720,1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,475.1
1721,1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,1,1,30.5,208.7
1722,0,1,1,0,40,1,0,1,0,2,0,2,2,2,1,1,1,99.2,4062.2
1723,0,0,0,0,52,1,0,0,0,0,2,0,0,2,0,1,2,59.45,3043.7
1724,0,0,0,0,23,1,0,0,0,0,2,0,0,0,0,0,1,49.7,1081.25
1725,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,73.5,632.2
1726,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.05,164.85
1727,0,1,0,0,50,1,2,1,2,2,0,0,0,0,0,1,2,83.4,4113.7
1728,1,0,1,0,46,1,0,0,2,2,2,2,0,0,2,0,3,65.65,3047.15
1729,1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9,1964.6
1730,0,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,1,75.3,1147.45
1731,0,0,1,1,25,1,0,2,1,1,1,1,1,1,2,0,3,20.1,486.05
1732,0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,99.7,4747.2
1733,1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,1,2,30.45,226.45
1734,0,0,1,0,44,1,2,1,0,0,0,0,2,2,0,1,2,96.1,4364.1
1735,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,19.75
1736,1,1,0,0,55,1,2,1,2,2,2,2,2,2,0,1,2,116.5,6382.55
1737,1,1,0,0,71,1,2,1,0,2,0,2,2,2,2,1,2,106.8,7623.2
1738,1,0,1,1,50,1,2,2,1,1,1,1,1,1,2,0,3,24.95,1261.45
1739,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,19.25,86.05
1740,0,1,1,0,3,0,1,0,0,2,0,0,0,0,0,1,2,30.75,82.85
1741,1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7,1714.55
1742,1,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,30.1,810.85
1743,0,0,0,0,30,1,0,1,0,0,0,2,2,2,1,1,0,94.4,2638.1
1744,1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.25,684.85
1745,1,0,1,1,19,0,1,0,2,2,0,0,0,0,0,1,3,34.95,610.2
1746,1,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,80.8,713.1
1747,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,45.9,505.95
1748,1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.0,1149.65
1749,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,44.8,169.65
1750,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,80.3,526.7
1751,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.1,3021.6
1752,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,5718.2
1753,1,0,0,0,3,1,0,0,0,0,0,2,2,2,0,1,2,69.35,191.35
1754,1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,24.95,280.4
1755,0,1,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.4,4133.95
1756,0,0,1,1,23,1,2,0,2,2,2,2,2,2,2,1,1,91.1,2198.3
1757,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,26.45,1914.5
1758,1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,75.1,5336.35
1759,1,0,1,1,59,1,2,1,2,2,0,2,2,2,2,1,3,111.1,6555.2
1760,0,0,0,0,37,1,2,1,2,2,2,0,0,0,0,0,0,91.2,3382.3
1761,0,0,1,1,14,1,0,0,2,2,0,2,0,0,0,0,0,59.45,780.85
1762,1,0,1,0,53,0,1,0,0,2,2,2,2,2,1,1,2,60.45,3184.25
1763,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,764.95
1765,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6
1766,0,1,1,1,65,1,2,1,0,2,2,0,2,2,1,1,2,107.45,7047.5
1767,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,100.15,4459.8
1768,1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,2,21.15,306.05
1769,0,1,1,0,43,1,2,1,0,0,2,2,2,2,1,1,2,107.55,4533.9
1770,1,0,1,1,58,1,2,1,0,0,2,2,0,2,2,0,0,94.35,5563.65
1771,0,0,1,0,8,1,0,1,0,2,2,0,2,2,0,0,2,101.15,842.9
1772,1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,89.55,3729.75
1773,0,1,1,0,65,1,0,1,0,2,2,2,2,2,2,1,1,105.85,6725.5
1774,0,0,0,0,45,1,2,1,0,0,2,0,0,2,0,1,1,89.3,4192.15
1775,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,20.15,1411.2
1776,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,3,94.55,2724.6
1777,1,0,0,1,72,0,1,0,2,2,2,2,2,2,2,0,1,67.2,4671.7
1778,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,0,2,94.55,1173.55
1779,1,1,1,0,71,1,2,1,2,2,2,0,2,2,0,1,2,107.5,7713.55
1780,0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,76.05,2227.8
1781,1,0,1,1,52,1,2,1,0,0,2,2,0,2,2,1,0,96.25,4990.25
1782,1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3744.05
1783,1,1,1,0,30,1,2,1,0,0,0,0,0,0,0,0,3,77.9,2351.45
1784,0,0,0,0,33,1,2,1,2,0,0,0,0,2,0,1,2,90.65,2989.6
1785,1,1,0,0,55,0,1,0,2,2,0,0,2,0,0,1,2,44.85,2479.05
1786,1,1,1,0,9,1,0,2,1,1,1,1,1,1,1,0,1,19.85,183.15
1787,1,0,1,1,69,1,2,0,2,0,2,2,2,2,2,0,0,86.9,6194.1
1788,1,0,0,1,40,1,0,0,2,2,0,0,0,0,0,1,3,55.25,2139.2
1789,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,90.1,521.3
1790,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.15,1337.5
1791,1,0,0,0,11,1,2,0,0,0,2,0,0,0,0,0,2,53.75,608.0
1792,1,0,1,1,46,1,0,0,2,0,2,2,0,0,1,0,3,56.9,2560.1
1793,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,89.3,577.6
1794,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,25.15,1790.15
1795,0,0,1,1,33,1,2,0,0,0,2,2,2,2,1,1,2,79.15,2531.4
1796,0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,45.7,198.0
1797,0,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,80.7,5705.05
1798,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,2,74.5,609.9
1799,0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,0,59.7,4122.65
1800,1,0,0,0,46,0,1,0,0,0,2,2,0,0,1,0,1,33.7,1537.85
1801,0,0,0,0,57,0,1,0,2,0,2,2,0,0,1,1,1,41.1,2258.25
1802,0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,1,0,20.35,1092.35
1803,0,0,0,0,69,1,0,0,2,0,2,2,2,2,2,1,1,82.45,5555.3
1804,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,146.3
1805,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,51.25,51.25
1806,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,49.65,267.35
1807,0,0,1,1,32,1,0,0,2,2,2,2,0,2,2,0,3,73.6,2316.85
1808,0,1,1,0,72,1,2,1,2,0,2,2,2,2,2,1,3,109.75,8075.35
1809,1,0,0,1,37,1,0,0,2,2,0,2,0,0,2,0,1,61.45,2302.35
1810,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,7251.9
1811,1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,54.6,1242.25
1812,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,288.05
1813,0,0,1,0,55,1,2,0,2,2,0,2,0,0,1,1,1,66.05,3462.1
1814,0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,34.0,853.0
1815,1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,3,92.5,934.1
1816,0,0,1,1,49,1,2,1,0,2,2,2,2,2,2,1,0,107.95,5293.2
1817,0,0,0,0,38,1,2,0,2,2,2,0,2,2,1,0,0,84.1,3187.65
1818,1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,89.8,2335.3
1819,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.95,8594.4
1820,1,0,0,1,25,0,1,0,2,0,0,0,2,0,1,1,1,40.65,970.55
1821,1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,114.35,7665.8
1822,1,0,0,0,26,1,0,1,0,0,2,2,2,2,0,1,2,98.65,2537.0
1823,1,0,0,0,48,1,2,1,2,0,0,2,0,2,0,1,2,95.4,4445.3
1824,1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1258.15
1825,1,0,1,1,5,1,2,1,2,0,2,0,0,0,0,1,2,84.5,453.75
1826,1,0,0,0,18,1,2,1,0,0,2,0,0,2,0,1,1,90.7,1597.25
1827,1,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.0,1250.1
1828,1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,90.8,1442.2
1829,1,0,1,0,71,1,0,1,0,2,2,2,2,2,2,1,2,105.25,7291.75
1830,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,74.75,799.65
1831,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,50.8,50.8
1832,1,0,0,0,4,1,0,0,0,0,0,2,2,0,0,1,2,61.3,249.4
1833,0,0,1,1,58,1,2,0,2,0,2,2,2,0,2,0,3,75.8,4415.75
1834,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.25,144.55
1835,1,0,1,0,32,1,2,1,0,0,2,0,0,0,0,1,2,78.9,2447.95
1836,1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.75,3050.15
1837,0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,3,69.15,3649.6
1838,0,0,0,0,6,0,1,0,0,0,0,2,2,2,1,1,3,49.25,255.6
1839,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6,70.6
1840,0,0,1,0,48,1,2,1,0,2,0,2,2,2,0,1,1,105.1,5083.55
1841,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,81.0,389.6
1842,0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,20.1,644.5
1843,1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,84.85,523.5
1844,1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,3,20.45,638.55
